seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
16,3288785,3289185,401,*,127,ENSG00000006194,3263800,3301401,+,inside,24985,12216,Overlapping,chr1632887853289185,-4.88859797456835,0.362606971075878
17,28659413,28659813,401,*,142,ENSG00000109111,28662198,28702679,+,upstream,-2785,2385,Overlapping,chr172865941328659813,-4.71671106617813,0.746282874091832
7,92027164,92027564,401,*,209,ENSG00000127914,91940840,92110673,+,inside,86324,83109,NearestLocation,chr79202716492027564,-4.53256560982291,0.408427014088046
19,9612507,9612907,401,*,222,ENSG00000171469,9604680,9621236,-,inside,8729,7827,NearestLocation,chr1996125079612907,-4.41544879620919,0.698650678153787
19,9810913,9811313,401,*,229,ENSG00000127452,9810267,9827816,-,inside,16903,646,Overlapping,chr1998109139811313,-4.4628925920934,0.531887588419121
22,41177301,41177701,401,*,230,ENSG00000100393,41092592,41180077,+,inside,84709,2376,Overlapping,chr224117730141177701,-4.43830475917051,0.42270340776552
11,64906783,64907183,401,*,265,ENSG00000110046,64894546,64917211,-,inside,10428,10028,Overlapping,chr116490678364907183,-4.40462538281678,0.595823170063021
7,6693729,6694129,401,*,283,ENSG00000164631,6688433,6706947,-,inside,13218,5296,NearestLocation,chr766937296694129,-3.35177220627123,0.543251876782269
6,42686558,42686958,401,*,288,ENSG00000024048,42564029,42693505,+,inside,122529,6547,Overlapping,chr64268655842686958,-4.39809214329385,0.288048492696641
19,57720305,57720705,401,*,297,ENSG00000083814,57719751,57727624,-,inside,7319,554,NearestLocation,chr195772030557720705,-4.28995841163231,0.715632020088486
19,3958684,3959084,401,*,333,ENSG00000167657,3958453,3971123,-,inside,12439,231,Overlapping,chr1939586843959084,-3.22524397421343,0.326049570285517
8,143992739,143993139,401,*,335,ENSG00000178685,143977153,144012772,-,inside,20033,15586,Overlapping,chr8143992739143993139,-4.2384118439886,0.839438850443338
8,143992739,143993139,401,*,335,ENSG00000178719,143990056,143993415,+,inside,2683,276,NearestLocation,chr8143992739143993139,-4.2384118439886,0.457639394229607
16,67541843,67542243,401,*,350,ENSG00000039523,67518418,67546788,+,inside,23425,4545,Overlapping,chr166754184367542243,-4.2071535575718,0.380491145918846
10,89018868,89019268,401,*,353,ENSG00000026103,88953813,89029605,+,inside,65055,10337,Overlapping,chr108901886889019268,-4.26422532382927,0.459261934144722
6,31887750,31888150,401,*,390,ENSG00000204371,31879759,31897687,-,inside,9937,7991,Overlapping,chr63188775031888150,-4.20216183549425,0.514063113904116
19,44156733,44157133,401,*,392,ENSG00000263002,44141554,44160313,+,inside,15179,3180,Overlapping,chr194415673344157133,-4.09612851648173,0.303226611496573
3,47848531,47848931,401,*,406,ENSG00000132153,47802909,47850195,+,inside,45622,1264,Overlapping,chr34784853147848931,-4.16754064351032,0.415478610481251
16,30353385,30353785,401,*,408,ENSG00000169217,30350773,30355308,-,inside,1923,1523,Overlapping,chr163035338530353785,-4.15250348339023,0.291122956883606
1,86899436,86899836,401,*,436,ENSG00000183291,86862445,86914424,-,inside,14988,14588,NearestLocation,chr18689943686899836,-4.03701594077119,0.243016659911367
7,150397190,150397590,401,*,447,ENSG00000196456,150368790,150398630,+,inside,28400,1040,Overlapping,chr7150397190150397590,-3.19921876780538,0.228678859018083
3,44658625,44659025,401,*,454,ENSG00000236869,44556987,44685665,-,inside,27040,26640,Overlapping,chr34465862544659025,-4.03420980867137,0.795257397960374
3,44658625,44659025,401,*,454,ENSG00000169981,44648732,44660791,+,inside,9893,1766,Overlapping,chr34465862544659025,-4.03420980867137,0.440892381492897
19,57620176,57620576,401,*,471,ENSG00000213762,57614233,57624724,+,inside,5943,4148,Overlapping,chr195762017657620576,-3.21799866681827,0.474994445118186
11,47239595,47239995,401,*,474,ENSG00000134575,47239302,47248906,-,inside,9311,293,Overlapping,chr114723959547239995,-3.91147285608403,0.283669398554644
11,47239595,47239995,401,*,474,ENSG00000025434,47248300,47269033,+,upstream,-8705,8305,NearestLocation,chr114723959547239995,-3.91147285608403,0.495648257746374
5,177294252,177294652,401,*,513,ENSG00000169228,177301198,177303744,-,downstream,9492,6546,NearestLocation,chr5177294252177294652,-3.84729839899259,0.570199559079055
7,99531378,99531778,401,*,555,ENSG00000160908,99473877,99504857,-,upstream,-26521,26521,NearestLocation,chr79953137899531778,-3.0115284905671,0.627561139785238
19,15398633,15399033,401,*,556,ENSG00000011243,15380050,15419141,-,inside,20508,18583,Overlapping,chr191539863315399033,-2.98778995454773,0.630858428649358
20,19998582,19998982,401,*,559,ENSG00000173418,20017310,20033655,+,upstream,-18728,18328,NearestLocation,chr201999858219998982,-3.89918755368709,0.358740884660206
19,51890769,51891169,401,*,593,ENSG00000161551,51804816,51890950,-,overlapStart,181,181,NearestLocation,chr195189076951891169,-3.89609981199007,0.498013203194863
19,51890769,51891169,401,*,593,ENSG00000198093,51889235,51905040,-,inside,14271,1534,Overlapping,chr195189076951891169,-3.89609981199007,0.444370354409696
16,66885451,66885851,401,*,602,ENSG00000172840,66878589,66895754,+,inside,6862,6862,NearestLocation,chr166688545166885851,-3.89300544754776,0.646955941319967
17,44321449,44321849,401,*,607,ENSG00000013306,44319625,44324870,-,inside,3421,1824,NearestLocation,chr174432144944321849,-3.7995714062722,0.358812160257794
4,2731716,2732116,401,*,632,ENSG00000168884,2741648,2756342,-,downstream,24626,9532,NearestLocation,chr427317162732116,-3.75703511963446,0.309475369043331
5,17275362,17275762,401,*,664,ENSG00000176788,17065598,17276843,+,inside,209764,1081,Overlapping,chr51727536217275762,-3.01523457316904,0.435738156932985
5,179774413,179774813,401,*,665,ENSG00000161021,179732822,179777283,+,inside,41591,2470,Overlapping,chr5179774413179774813,-3.08402009723535,0.519810476852355
2,218663791,218664191,401,*,672,ENSG00000163481,218663892,218672002,-,overlapEnd,8211,101,Overlapping,chr2218663791218664191,-3.90485582419025,0.819367261119803
22,19935368,19935768,401,*,688,ENSG00000184470,19875517,19941820,-,inside,6452,6052,Overlapping,chr221993536819935768,-3.73009460461333,0.438347021766834
15,79919795,79920195,401,*,717,ENSG00000259642,79922771,79926993,+,upstream,-2976,2576,Overlapping,chr157991979579920195,-3.76667420761671,0.65680207747084
2,61034596,61034996,401,*,728,ENSG00000162928,61017225,61051990,+,inside,17371,16994,Overlapping,chr26103459661034996,-3.03258327400567,0.302936641065097
15,40014212,40014612,401,*,754,ENSG00000140319,40035690,40039181,-,downstream,24969,21078,NearestLocation,chr154001421240014612,-1.99076799943212,0.468838948379437
19,17726563,17726963,401,*,755,ENSG00000130479,17719242,17734513,+,inside,7321,7321,NearestLocation,chr191772656317726963,-2.98336052850305,0.398029651471476
7,149432438,149432838,401,*,786,ENSG00000196453,149431363,149461062,-,inside,28624,1075,Overlapping,chr7149432438149432838,-2.90731023678436,0.369040255478327
