seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
19,11192864,11193264,401,*,51,ENSG00000197256,11164270,11197791,-,inside,4927,4527,NearestLocation,chr191119286411193264,-5.31205355801901,-0.966088178129304
7,260918,261318,401,*,65,ENSG00000177706,192571,260772,+,downstream,68347,146,Overlapping,chr7260918261318,-5.14925041741427,-1.20926295749339
8,37697973,37698373,401,*,66,ENSG00000183779,37695782,37700019,+,inside,2191,1646,NearestLocation,chr83769797337698373,-5.15200936940653,-0.48514176944124
1,214608577,214608977,401,*,110,ENSG00000117724,214603195,214664571,+,inside,5382,5382,Overlapping,chr1214608577214608977,-4.65807437129559,-1.01748718528668
21,46118086,46118486,401,*,123,ENSG00000142173,46098112,46132848,+,inside,19974,14362,NearestLocation,chr214611808646118486,-4.68010741715082,-0.546891924284208
19,17101851,17102251,401,*,129,ENSG00000099331,17075777,17214537,+,inside,26074,26074,Overlapping,chr191710185117102251,-4.58785810041626,-0.918679004145494
2,45542213,45542613,401,*,132,ENSG00000068784,45388680,45612165,-,inside,69952,69552,Overlapping,chr24554221345542613,-4.63592557744927,-0.775787999306296
7,6409834,6410234,401,*,134,ENSG00000136238,6374527,6403967,+,downstream,35307,5867,NearestLocation,chr764098346410234,-4.60383672316535,-0.63836016978709
7,6409834,6410234,401,*,134,ENSG00000164535,6409126,6484190,-,inside,74356,708,Overlapping,chr764098346410234,-4.60383672316535,-0.784684878889148
9,137615378,137615778,401,*,135,ENSG00000197070,137605685,137615360,+,downstream,9693,18,Overlapping,chr9137615378137615778,-4.55142540033848,-0.961839469036623
3,128742957,128743357,401,*,139,ENSG00000075785,128693669,128825942,+,inside,49288,49288,Overlapping,chr3128742957128743357,-4.59034782863724,-0.821078927286816
1,1294363,1294763,401,*,146,ENSG00000131584,1292390,1309609,-,inside,15246,1973,Overlapping,chr112943631294763,-4.55721712158764,-0.641483435828138
19,5695072,5695472,401,*,152,ENSG00000196365,5691834,5720572,-,inside,25500,3238,Overlapping,chr1956950725695472,-4.53250752345393,-0.362022154545634
21,46002268,46002668,401,*,155,ENSG00000142156,45981770,46005050,+,inside,20498,2382,NearestLocation,chr214600226846002668,-2.58925234872643,-0.440290289102277
3,52601496,52601896,401,*,161,ENSG00000163939,52545352,52685917,-,inside,84421,56144,Overlapping,chr35260149652601896,-4.44951851483647,-0.673021877584383
3,94044182,94044582,401,*,171,ENSG00000169379,93980139,94055678,+,inside,64043,11096,Overlapping,chr39404418294044582,-4.44777473051014,-1.1031617232733
17,59172318,59172718,401,*,172,ENSG00000068489,59155732,59206709,+,inside,16586,16586,Overlapping,chr175917231859172718,-3.27734678594097,-1.08007965869925
7,92027164,92027564,401,*,173,ENSG00000127914,91940840,92110673,+,inside,86324,83109,NearestLocation,chr79202716492027564,-4.41115864003871,-0.54129075737782
