seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
8,52714021,52714421,401,*,3,ENSG00000023287,52622458,52745843,-,inside,31822,31422,Overlapping,chr85271402152714421,1.1621180685054,0.302772006796625
16,275610,276010,401,*,27,ENSG00000076344,268301,275980,-,overlapStart,370,30,NearestLocation,chr16275610276010,1.62425167587374,2.08646023439848
2,189179386,189179786,401,*,32,ENSG00000204262,189031898,189225312,-,inside,45926,45526,NearestLocation,chr2189179386189179786,1.93815222298904,0.426320354311319
19,290921,291321,401,*,38,ENSG00000141934,281040,291403,-,inside,482,82,NearestLocation,chr19290921291321,1.71477594709818,0.902360308572186
4,152352358,152352758,401,*,75,ENSG00000109670,152320544,152536092,-,inside,183734,31814,Overlapping,chr4152352358152352758,1.879671953008,0.679134395231123
6,33745871,33746271,401,*,84,ENSG00000161896,33721662,33746905,-,inside,1034,634,NearestLocation,chr63374587133746271,3.11584861510639,1.91990273998252
10,24449844,24450244,401,*,99,ENSG00000120549,23694746,24547848,+,inside,755098,97604,Overlapping,chr102444984424450244,3.06140083108401,0.598759463926534
6,145814380,145814780,401,*,104,ENSG00000235652,145799409,145887430,+,inside,14971,14971,Overlapping,chr6145814380145814780,0.737700489866977,1.01720217048778
12,6723944,6724344,401,*,108,ENSG00000111652,6724014,6731875,+,overlapStart,-70,70,NearestLocation,chr1267239446724344,1.43634515533929,0.313179423313615
1,244834967,244835367,401,*,112,ENSG00000203667,244835616,244845057,+,upstream,-649,249,Overlapping,chr1244834967244835367,0.726926316044245,0.254022137307618
10,62049414,62049814,401,*,114,ENSG00000150347,61901684,62096944,+,inside,147730,47130,NearestLocation,chr106204941462049814,1.28297998513856,0.52333032065218
1,66332558,66332958,401,*,124,ENSG00000184588,65792514,66374579,+,inside,540044,41621,Overlapping,chr16633255866332958,2.01218263279208,0.582425318437765
1,66332558,66332958,401,*,124,ENSG00000118473,66533267,66751139,+,upstream,-200709,200309,NearestLocation,chr16633255866332958,2.01218263279208,0.421251744931103
3,108221997,108222397,401,*,127,ENSG00000114446,108160812,108222435,-,inside,438,38,NearestLocation,chr3108221997108222397,0.743805175611912,0.475562240984226
4,52051391,52051791,401,*,132,ENSG00000163071,52051304,52097299,+,inside,87,87,NearestLocation,chr45205139152051791,0.997116984734173,1.86606587740946
1,78005074,78005474,401,*,135,ENSG00000162616,77979175,78017964,+,inside,25899,12490,Overlapping,chr17800507478005474,1.55539721083372,0.51709363094588
5,79069600,79070000,401,*,146,ENSG00000132837,78997564,79236038,-,inside,166438,72036,Overlapping,chr57906960079070000,1.16225352183318,0.79039590609442
