seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
2,17753369,17753769,401,*,2,ENSG00000163029,17663812,17800242,-,inside,46873,46473,Overlapping,chr21775336917753769,-0.892596444420969,-0.313107305988755
2,17753369,17753769,401,*,2,ENSG00000178295,17753858,17788946,+,upstream,-489,89,NearestLocation,chr21775336917753769,-0.892596444420969,-0.347948253777056
3,52533403,52533803,401,*,62,ENSG00000168268,52524385,52535054,-,inside,1651,1251,Overlapping,chr35253340352533803,-0.642293765905473,-0.283990181416399
16,23678838,23679238,401,*,87,ENSG00000166851,23677656,23690367,+,inside,1182,1182,NearestLocation,chr162367883823679238,-0.912804495697908,-0.497944466567603
12,64404680,64405080,401,*,209,ENSG00000184575,64404392,64451125,+,inside,288,288,NearestLocation,chr126440468064405080,-0.674145016978544,-0.300116811678766
11,10808027,10808427,401,*,296,ENSG00000110321,10797050,10808940,-,inside,913,513,NearestLocation,chr111080802710808427,-0.566187206425134,-0.24106244265027
6,33391823,33392223,401,*,346,ENSG00000237649,33391823,33409896,+,inside,0,0,NearestLocation,chr63339182333392223,-0.714124451624539,-0.610380826693147
9,105244857,105245257,401,*,424,ENSG00000070214,105244622,105439171,+,inside,235,235,NearestLocation,chr9105244857105245257,-0.493263877332258,-0.414121573618851
9,96417382,96417782,401,*,440,ENSG00000165244,96385941,96418370,-,inside,988,588,Overlapping,chr99641738296417782,-0.535300127001006,-0.477328012050227
17,2303263,2303663,401,*,455,ENSG00000167720,2303383,2325260,+,overlapStart,-120,120,NearestLocation,chr1723032632303663,-0.579855484265467,-0.443044333681471
1,35192275,35192675,401,*,489,ENSG00000116560,35176378,35193446,-,inside,1171,771,NearestLocation,chr13519227535192675,-0.457175167892973,-0.264794577964968
6,38675920,38676320,401,*,511,ENSG00000124767,38675925,38703145,-,overlapEnd,27225,5,NearestLocation,chr63867592038676320,-1.90020839110921,-0.200649205021127
6,170535042,170535442,401,*,520,ENSG00000008018,170535120,170553307,-,overlapEnd,18265,78,Overlapping,chr6170535042170535442,-1.54457025664345,-0.292490077017327
20,45812559,45812959,401,*,554,ENSG00000175063,45812576,45816957,+,overlapStart,-17,17,NearestLocation,chr204581255945812959,-0.711398062502345,-0.465911833842951
1,24745637,24746037,401,*,572,ENSG00000169504,24745382,24844321,+,inside,255,255,NearestLocation,chr12474563724746037,-0.442629740945422,-0.439729995581624
3,197712440,197712840,401,*,615,ENSG00000145016,197668867,197749727,-,inside,37287,36887,Overlapping,chr3197712440197712840,-2.75361284585207,-0.312112307929485
16,2969347,2969747,401,*,638,ENSG00000127564,2968024,2980479,-,inside,11132,1323,Overlapping,chr1629693472969747,-0.52959335927409,-0.455434273517399
18,59696830,59697230,401,*,659,ENSG00000183287,59430939,59697662,-,inside,832,432,Overlapping,chr185969683059697230,-0.460941374157655,-0.262185774421875
17,13601029,13601429,401,*,674,ENSG00000153976,13494032,13601929,-,inside,900,500,NearestLocation,chr171360102913601429,-0.53959161405174,-0.330211795346646
3,131502568,131502968,401,*,732,ENSG00000114686,131462212,131502983,-,inside,415,15,Overlapping,chr3131502568131502968,-0.650950816728876,-0.202024994413839
15,65517337,65517737,401,*,744,ENSG00000074603,65442463,65517704,-,overlapStart,367,33,NearestLocation,chr156551733765517737,-0.495156903741532,-0.328065617267242
2,227472503,227472903,401,*,792,ENSG00000173744,227472152,227561217,+,inside,351,351,NearestLocation,chr2227472503227472903,-0.444956705366417,-0.312518418874166
17,8210263,8210663,401,*,814,ENSG00000178999,8204733,8210600,-,overlapStart,337,63,NearestLocation,chr1782102638210663,-0.736241267314418,-0.487124409243269
3,160400697,160401097,401,*,836,ENSG00000248710,160227454,160449829,-,inside,49132,48732,Overlapping,chr3160400697160401097,-0.537514327064636,-0.353192568566603
15,40382981,40383381,401,*,838,ENSG00000128944,40382721,40394288,+,inside,260,260,NearestLocation,chr154038298140383381,-0.714247819671315,-0.408671604768513
4,109703148,109703548,401,*,849,ENSG00000138794,109688622,109703583,-,inside,435,35,NearestLocation,chr4109703148109703548,-0.604769382710772,-0.296934478597219
14,67819910,67820310,401,*,875,ENSG00000182185,67819779,68730218,+,inside,131,131,NearestLocation,chr146781991067820310,-0.741260809213287,-0.648593623455219
6,26198158,26198558,401,*,944,ENSG00000197409,26196784,26197286,-,upstream,-872,872,NearestLocation,chr62619815826198558,-1.14657920411357,-0.671776355105383
6,26198158,26198558,401,*,944,ENSG00000196866,26198784,26199293,-,downstream,1135,226,Overlapping,chr62619815826198558,-1.14657920411357,-0.534872192162347
22,38982328,38982728,401,*,994,ENSG00000179750,38982347,38992804,+,overlapStart,-19,19,NearestLocation,chr223898232838982728,-1.2406208111017,-0.305395342878781
