seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
8,116644627,116645027,401,*,2,ENSG00000147677,116642130,116766925,-,inside,122298,2497,Overlapping,chr8116644627116645027,4.13623240880604,-0.586456161876732
2,85581705,85582105,401,*,3,ENSG00000168899,85584431,85593406,+,upstream,-2726,2326,NearestLocation,chr28558170585582105,3.69905039595297,-0.682976603511285
22,42108118,42108518,401,*,4,ENSG00000237037,42090931,42137742,+,inside,17187,17187,Overlapping,chr224210811842108518,3.96155541596593,-0.519076861493114
1,40339365,40339765,401,*,6,ENSG00000084070,40344850,40423326,+,upstream,-5485,5085,NearestLocation,chr14033936540339765,4.51340345551961,-0.979235086765671
1,109401768,109402168,401,*,7,ENSG00000134243,109309568,109397918,-,upstream,-3850,3850,NearestLocation,chr1109401768109402168,3.21800563074455,-0.627278417952536
6,79201509,79201909,401,*,8,ENSG00000118418,79201245,79234738,-,inside,33229,264,Overlapping,chr67920150979201909,4.02461381659244,-1.05792738051354
1,86863406,86863806,401,*,10,ENSG00000183291,86862445,86914424,-,inside,51018,961,Overlapping,chr18686340686863806,3.57243277472816,-0.378238833134023
5,139293529,139293929,401,*,12,ENSG00000120725,138946724,139293557,-,overlapStart,28,28,NearestLocation,chr5139293529139293929,4.50336543927344,-1.25347974937547
14,74493065,74493465,401,*,14,ENSG00000165898,74493756,74497106,+,upstream,-691,291,NearestLocation,chr147449306574493465,3.61080911334256,-0.37427259231222
9,33817492,33817892,401,*,15,ENSG00000107341,33817160,33920399,+,inside,332,332,NearestLocation,chr93381749233817892,3.92502953994082,-0.701615276893374
1,39964132,39964532,401,*,16,ENSG00000168389,39955112,39969968,+,inside,9020,5436,Overlapping,chr13996413239964532,3.89870382448979,-0.658551211474658
17,66378673,66379073,401,*,18,ENSG00000154229,66302613,66810743,+,inside,76060,76060,Overlapping,chr176637867366379073,3.58050114334119,-2.13627926252189
8,90051736,90052136,401,*,23,ENSG00000104325,90001405,90053633,+,inside,50331,1497,Overlapping,chr89005173690052136,3.23329553632687,-0.508457328107278
19,30170630,30171030,401,*,24,ENSG00000198597,30228290,30713538,+,upstream,-57660,57260,NearestLocation,chr193017063030171030,4.7164429181294,-2.3981596144553
4,140381168,140381568,401,*,32,ENSG00000196951,140283724,140373406,-,upstream,-7762,7762,NearestLocation,chr4140381168140381568,3.24498548170932,-0.861749241604627
10,5813129,5813529,401,*,33,ENSG00000057608,5765223,5842132,-,inside,29003,28603,Overlapping,chr1058131295813529,2.73297663402169,-0.843436374131873
X,81276877,81277277,401,*,35,ENSG00000131171,81202102,81298547,+,inside,74775,21270,NearestLocation,chrX8127687781277277,3.40995954842425,-0.442708134445036
