seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
1,77869495,77869895,401,*,401,ENSG00000180488,77779624,77879540,+,inside,89871,9645,Overlapping,chr17786949577869895,1.83276416036349,0.362021955288963
5,32321844,32322244,401,*,500,ENSG00000150712,32226994,32312987,-,upstream,-8857,8857,NearestLocation,chr53232184432322244,1.18434763335347,0.308789946269282
7,21543087,21543487,401,*,1135,ENSG00000105877,21543039,21901839,+,inside,48,48,NearestLocation,chr72154308721543487,0.767089052325039,1.13476610808005
20,40519567,40519967,401,*,1422,ENSG00000204103,40685848,40689236,-,downstream,169669,165881,NearestLocation,chr204051956740519967,1.04760904269811,0.717988240067664
9,79336188,79336588,401,*,1476,ENSG00000186940,79391304,79391759,+,upstream,-55116,54716,NearestLocation,chr97933618879336588,0.742200012714244,0.759483937442345
7,892127,892527,401,*,1968,ENSG00000239857,876554,896436,+,inside,15573,3909,Overlapping,chr7892127892527,0.970222828000621,0.316756080284013
17,68313010,68313410,401,*,2038,ENSG00000108932,68267026,68291267,-,upstream,-21743,21743,NearestLocation,chr176831301068313410,1.34129874075862,0.898970206080533
9,5408726,5409126,401,*,2590,ENSG00000107020,5357971,5437925,-,inside,29199,28799,Overlapping,chr954087265409126,0.713468227432913,0.367342045032268
19,10287941,10288341,401,*,2748,ENSG00000090339,10271093,10286615,+,downstream,16848,1326,Overlapping,chr191028794110288341,0.939635755544785,0.82401138402685
5,108558888,108559288,401,*,2877,ENSG00000244245,108593609,108593967,+,upstream,-34721,34321,NearestLocation,chr5108558888108559288,0.869711735925008,1.23104553036021
8,53775808,53776208,401,*,3168,ENSG00000047249,53715543,53843558,-,inside,67750,60265,Overlapping,chr85377580853776208,0.639927155853756,0.293168421148718
