seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
8,94300422,94300822,401,*,84,ENSG00000164949,94249253,94262350,-,upstream,-38072,38072,NearestLocation,chr89430042294300822,-1.40426109625055,-0.390111350985876
16,79046900,79047300,401,*,175,ENSG00000186153,78099400,79212667,+,inside,947500,165367,Overlapping,chr167904690079047300,-2.71060203127206,-0.542708671575336
7,22528741,22529141,401,*,184,ENSG00000105889,22419444,22727613,-,inside,198872,109297,Overlapping,chr72252874122529141,-2.7404517764639,-0.779955260151017
9,130741852,130742252,401,*,191,ENSG00000097007,130713016,130887675,+,inside,28836,28836,Overlapping,chr9130741852130742252,-2.18093809555348,-0.285414916873311
12,124840551,124840951,401,*,196,ENSG00000073060,124776856,124882668,-,inside,42117,41717,NearestLocation,chr12124840551124840951,-2.75026600708949,-0.543874742464812
7,82508197,82508597,401,*,230,ENSG00000153956,81946444,82443777,-,upstream,-64420,64420,NearestLocation,chr78250819782508597,-2.14707075754989,-0.417442360464478
12,72094250,72094650,401,*,346,ENSG00000072657,72087266,72670758,+,inside,6984,6984,NearestLocation,chr127209425072094650,-1.41566875753416,-0.830480346990581
6,25382452,25382852,401,*,354,ENSG00000168405,25061626,25452263,-,inside,69811,69411,Overlapping,chr62538245225382852,-1.69089407464738,-1.08798240068478
5,167960232,167960632,401,*,366,ENSG00000145934,166979029,168264157,+,inside,981203,303525,Overlapping,chr5167960232167960632,-1.5825778123381,-1.15807988848519
16,83666863,83667263,401,*,463,ENSG00000140945,82626965,83800640,+,inside,1039898,133377,Overlapping,chr168366686383667263,-2.98065238372693,-0.903508607765575
12,2229843,2230243,401,*,576,ENSG00000151067,1970772,2697950,+,inside,259071,259071,Overlapping,chr1222298432230243,-1.50044919161099,-0.978759226344173
16,79121666,79122066,401,*,674,ENSG00000186153,78099400,79212667,+,inside,1022266,90601,Overlapping,chr167912166679122066,-2.25692802529186,-0.542708671575336
5,141547880,141548280,401,*,913,ENSG00000131504,141515016,141619055,-,inside,71175,32864,Overlapping,chr5141547880141548280,-1.5256787543861,-0.8190721931838
12,38721348,38721748,401,*,1115,ENSG00000139117,38646822,38907430,-,inside,186082,74526,Overlapping,chr123872134838721748,-1.23291266175475,-1.53492950144238
11,132886279,132886679,401,*,1215,ENSG00000183715,132414977,133532501,-,inside,646222,471302,Overlapping,chr11132886279132886679,-1.3590086433988,-1.22948697289673
11,133108132,133108532,401,*,1387,ENSG00000183715,132414977,133532501,-,inside,424369,423969,Overlapping,chr11133108132133108532,-2.04429023940811,-1.22948697289673
11,5826562,5826962,401,*,1403,ENSG00000132256,5663195,5938619,-,inside,112057,111657,Overlapping,chr1158265625826962,-1.02667756921913,-0.415547158197477
6,57335198,57335598,401,*,1451,ENSG00000146143,57314805,57646850,+,inside,20393,20393,NearestLocation,chr65733519857335598,-2.07915145738511,-1.95944203964504
17,63305108,63305508,401,*,1532,ENSG00000170921,62966235,63427703,+,inside,338873,122195,Overlapping,chr176330510863305508,-1.73057209876032,-0.703684708161912
19,2199969,2200369,401,*,1664,ENSG00000104885,2163933,2232578,+,inside,36036,32209,Overlapping,chr1921999692200369,-1.20546724747713,-0.393402764230065
11,132762386,132762786,401,*,1708,ENSG00000183715,132414977,133532501,-,inside,770115,347409,Overlapping,chr11132762386132762786,-0.992892689161939,-1.22948697289673
2,144104397,144104797,401,*,1711,ENSG00000121964,143938068,144332568,-,inside,228171,166329,Overlapping,chr2144104397144104797,-0.958800299905817,-0.518487451748189
6,25158474,25158874,401,*,1716,ENSG00000168405,25061626,25452263,-,inside,293789,96848,Overlapping,chr62515847425158874,-0.837824778026412,-1.08798240068478
2,97168555,97168955,401,*,1761,ENSG00000135976,97113153,97264521,+,inside,55402,55402,NearestLocation,chr29716855597168955,-1.98800902200582,-0.677114170483199
11,5930047,5930447,401,*,1992,ENSG00000132256,5663195,5938619,-,inside,8572,8172,NearestLocation,chr1159300475930447,-1.19460729546073,-0.415547158197477
9,134760614,134761014,401,*,2015,ENSG00000130635,134641803,134844843,+,inside,118811,83829,Overlapping,chr9134760614134761014,-1.3482420236221,-0.622721533384271
7,69690758,69691158,401,*,2158,ENSG00000158321,69598296,70793506,+,inside,92462,92462,NearestLocation,chr76969075869691158,-1.23890821909855,-0.770476123944032
12,72485596,72485996,401,*,2333,ENSG00000072657,72087266,72670758,+,inside,398330,184762,Overlapping,chr127248559672485996,-1.31202176697733,-0.830480346990581
11,132920880,132921280,401,*,2576,ENSG00000183715,132414977,133532501,-,inside,611621,505903,Overlapping,chr11132920880132921280,-1.45288609485833,-1.22948697289673
9,8600259,8600659,401,*,2668,ENSG00000153707,8314246,10613002,-,inside,2012743,286013,Overlapping,chr986002598600659,-1.19795575981586,-0.878132626867073
7,69773601,69774001,401,*,2815,ENSG00000158321,69598296,70793506,+,inside,175305,175305,NearestLocation,chr76977360169774001,-0.987863472782597,-0.770476123944032
17,47189020,47189420,401,*,2911,ENSG00000004897,47117703,47189422,-,inside,402,2,NearestLocation,chr174718902047189420,-1.10285540448011,-0.339665074770736
4,20190572,20190972,401,*,2922,ENSG00000145147,20251905,20620561,+,upstream,-61333,60933,NearestLocation,chr42019057220190972,-1.09897795795408,-0.814729255621818
