seqnames,start,end,width,strand,peak,feature,start_position,end_position,feature_strand,insideFeature,distancetoFeature,shortestDistance,fromOverlappingOrNearest,index,diffpeak,logfc
9,93451528,93451928,401,*,44,ENSG00000188938,93431441,93453581,-,inside,2053,1653,Overlapping,chr99345152893451928,1.11979531466795,-0.750080567214205
1,1000311,1000711,401,*,77,ENSG00000188290,998962,1000172,-,upstream,-139,139,NearestLocation,chr110003111000711,0.873373302244827,-0.967317087793889
3,9397747,9398147,401,*,107,ENSG00000168137,9397615,9479240,+,inside,132,132,NearestLocation,chr393977479398147,0.754992089866438,-0.549363778193235
4,102501163,102501563,401,*,115,ENSG00000109320,102501331,102617302,+,overlapStart,-168,168,Overlapping,chr4102501163102501563,0.569711312728455,-0.496737418033578
6,101393640,101394040,401,*,140,ENSG00000164418,100962701,102081622,+,inside,430939,430939,Overlapping,chr6101393640101394040,1.0017354947794,-1.25611244221012
9,25677789,25678189,401,*,155,ENSG00000198680,25676969,25678444,-,inside,655,255,NearestLocation,chr92567778925678189,0.695918833120048,-0.946687950354849
7,135147953,135148353,401,*,183,ENSG00000122783,135092363,135170795,-,inside,22842,22442,Overlapping,chr7135147953135148353,1.58152326609208,-0.397198533869823
3,197712354,197712754,401,*,196,ENSG00000145016,197668867,197749727,-,inside,37373,36973,Overlapping,chr3197712354197712754,2.48508308890343,-0.608478415585736
12,14770304,14770704,401,*,205,ENSG00000197837,14767999,14771131,-,inside,827,427,NearestLocation,chr121477030414770704,0.828540641065946,-0.713036026062102
6,26044523,26044923,401,*,213,ENSG00000234816,26043989,26044357,+,downstream,534,166,NearestLocation,chr62604452326044923,1.08645523584344,-1.28226378266288
2,229921503,229921903,401,*,214,ENSG00000153827,229763837,229923239,-,inside,1736,1336,Overlapping,chr2229921503229921903,0.667586801966618,-0.343466849546995
4,2963022,2963422,401,*,257,ENSG00000087269,2937933,2963406,-,overlapStart,384,16,NearestLocation,chr429630222963422,0.971454167877384,-0.422860544726651
10,114822062,114822462,401,*,262,ENSG00000151553,114821744,114899832,+,inside,318,318,NearestLocation,chr10114822062114822462,0.420286270396121,-0.709992065440396
12,28190378,28190778,401,*,304,ENSG00000123106,28133249,28581511,+,inside,57129,57129,Overlapping,chr122819037828190778,0.630359983580715,-0.804923482714097
11,113875511,113875911,401,*,311,ENSG00000048028,113797874,113875570,-,overlapStart,59,59,NearestLocation,chr11113875511113875911,1.32695215634034,-0.52986572942973
11,124953881,124954281,401,*,324,ENSG00000149548,124954121,125041489,+,overlapStart,-240,160,Overlapping,chr11124953881124954281,1.3769320007631,-1.11666215624186
17,18183947,18184347,401,*,343,ENSG00000091542,18183078,18209954,+,inside,869,869,Overlapping,chr171818394718184347,0.618795456812061,-0.461822080064708
6,121334656,121335056,401,*,353,ENSG00000146350,121079494,121334745,-,overlapStart,89,89,NearestLocation,chr6121334656121335056,0.786626202168447,-0.751619960252775
19,2151178,2151578,401,*,421,ENSG00000104885,2163933,2232578,+,upstream,-12755,12355,NearestLocation,chr1921511782151578,0.658403668306559,-0.758818983029579
8,89757782,89758182,401,*,433,ENSG00000251136,89545424,89757812,-,overlapStart,30,30,Overlapping,chr88975778289758182,0.530010633207695,-1.54010825546399
14,89417075,89417475,401,*,453,ENSG00000259053,89412312,89954659,-,inside,537584,4763,Overlapping,chr148941707589417475,0.619297779613241,-0.493582065480494
12,4538417,4538817,401,*,459,ENSG00000111247,4538798,4560047,+,overlapStart,-381,19,Overlapping,chr1245384174538817,1.20012912817838,-1.3814805642609
19,48480293,48480693,401,*,460,ENSG00000105443,48469208,48482314,+,inside,11085,1621,Overlapping,chr194848029348480693,1.2437367824417,-0.383381847039409
1,100038369,100038769,401,*,472,ENSG00000117620,99969351,100035634,+,downstream,69018,2735,Overlapping,chr1100038369100038769,0.463399805067983,-0.940269345607544
1,100038369,100038769,401,*,472,ENSG00000156875,100038095,100083377,+,inside,274,274,NearestLocation,chr1100038369100038769,0.463399805067983,-0.47420346595551
9,125889687,125890087,401,*,479,ENSG00000167081,125747345,125967377,+,inside,142342,77290,NearestLocation,chr9125889687125890087,0.801265971996929,-1.1340821260732
10,27504417,27504817,401,*,528,ENSG00000099246,27504174,27543207,+,inside,243,243,NearestLocation,chr102750441727504817,0.549711841342018,-1.34759198137958
14,58426888,58427288,401,*,555,ENSG00000100578,58427385,58551297,+,upstream,-497,97,NearestLocation,chr145842688858427288,0.760976648584914,-0.439564638541491
10,37857734,37858134,401,*,566,ENSG00000198105,37776526,37858106,-,overlapStart,372,28,Overlapping,chr103785773437858134,0.543723549258209,-2.6092039752374
14,69078649,69079049,401,*,583,ENSG00000139990,69050881,69153150,-,inside,74501,27768,Overlapping,chr146907864969079049,2.88838205203782,-0.714895458512923
12,107760658,107761058,401,*,607,ENSG00000110851,107732871,107761272,-,inside,614,214,NearestLocation,chr12107760658107761058,0.448137157968951,-0.674027644488525
6,39114788,39115188,401,*,632,ENSG00000112167,39104063,39115186,-,overlapStart,398,2,NearestLocation,chr63911478839115188,0.755929670446704,-0.57328118992796
3,195259669,195260069,401,*,651,ENSG00000173950,195068284,195271159,-,inside,11490,11090,Overlapping,chr3195259669195260069,0.88883105091642,-0.675763038826302
6,26017467,26017867,401,*,687,ENSG00000124610,26017032,26017787,-,overlapStart,320,80,NearestLocation,chr62601746726017867,1.28006730882598,-0.925931010361437
14,95157007,95157407,401,*,720,ENSG00000100697,95086228,95158010,-,inside,1003,603,Overlapping,chr149515700795157407,0.433354167686529,-0.815234823033638
2,226836017,226836417,401,*,733,ENSG00000144468,226835581,226999215,+,inside,436,436,NearestLocation,chr2226836017226836417,0.527081004663216,-0.541525215793423
17,43170897,43171297,401,*,753,ENSG00000012048,43044295,43170245,-,upstream,-652,652,Overlapping,chr174317089743171297,0.847447125282849,-1.49603861970822
7,152435824,152436224,401,*,868,ENSG00000055609,152134922,152436644,-,inside,820,420,Overlapping,chr7152435824152436224,0.618063200579015,-0.607580051771081
20,62025686,62026086,401,*,883,ENSG00000130699,61953469,62065881,-,inside,40195,39795,Overlapping,chr206202568662026086,1.41755872633136,-1.22558140939216
3,71102796,71103196,401,*,907,ENSG00000114861,70954693,71583978,-,inside,481182,148103,Overlapping,chr37110279671103196,2.707809806396,-0.487915725503572
2,70087101,70087501,401,*,929,ENSG00000169564,70087477,70089203,+,overlapStart,-376,24,NearestLocation,chr27008710170087501,0.654747511470236,-0.372600077453957
15,56243427,56243827,401,*,931,ENSG00000181827,56087280,56245082,-,inside,1655,1255,Overlapping,chr155624342756243827,0.531723273543421,-0.838139542752203
4,120067061,120067461,401,*,932,ENSG00000164109,120055623,120066858,-,upstream,-203,203,Overlapping,chr4120067061120067461,0.67484608216537,-0.820916222284477
14,68956374,68956774,401,*,936,ENSG00000072110,68874128,68979440,-,inside,23066,22666,Overlapping,chr146895637468956774,1.86131502996774,-0.403236887367285
13,46679535,46679935,401,*,941,ENSG00000136141,46553168,46753040,+,inside,126367,73105,Overlapping,chr134667953546679935,1.10229504770221,-0.983110921537543
3,71064928,71065328,401,*,955,ENSG00000114861,70954693,71583978,-,inside,519050,110235,Overlapping,chr37106492871065328,0.536715692646683,-0.487915725503572
2,54483182,54483582,401,*,984,ENSG00000115306,54456317,54671446,+,inside,26865,26865,NearestLocation,chr25448318254483582,1.86131502996774,-0.864376141963852
8,47737870,47738270,401,*,985,ENSG00000221869,47736913,47738164,-,overlapStart,294,106,NearestLocation,chr84773787047738270,0.386011586789084,-0.410847756877654
11,82900984,82901384,401,*,995,ENSG00000165490,82899975,82958277,+,inside,1009,1009,NearestLocation,chr118290098482901384,0.763453672577506,-1.1830371215503
9,2843710,2844110,401,*,1007,ENSG00000080608,2720469,2844095,-,overlapStart,385,15,NearestLocation,chr928437102844110,0.704735959084556,-0.295843555472698
4,182448961,182449361,401,*,1016,ENSG00000218336,182143987,182803024,+,inside,304974,304974,Overlapping,chr4182448961182449361,0.759624241962806,-0.887286811194854
7,106425437,106425837,401,*,1027,ENSG00000243797,106372251,106770207,-,inside,344770,53186,Overlapping,chr7106425437106425837,1.67677444131724,-0.409971426814886
1,1079804,1080204,401,*,1052,ENSG00000131591,1081818,1116361,-,downstream,36557,1614,Overlapping,chr110798041080204,0.908175043249447,-0.816705077412265
1,151282266,151282666,401,*,1056,ENSG00000143373,151281618,151292176,+,inside,648,648,Overlapping,chr1151282266151282666,0.632078167650973,-0.552868684665492
19,3762435,3762835,401,*,1063,ENSG00000011132,3750772,3761692,-,upstream,-743,743,Overlapping,chr1937624353762835,0.731127581959222,-0.458300327338947
3,114454442,114454842,401,*,1088,ENSG00000181722,114314500,115147288,-,inside,692846,139942,Overlapping,chr3114454442114454842,1.37676979154711,-0.914815986114844
8,143494006,143494406,401,*,1097,ENSG00000014164,143437659,143541447,-,inside,47441,47041,NearestLocation,chr8143494006143494406,0.954670048774185,-0.363864826327132
2,120771510,120771910,401,*,1114,ENSG00000074047,120735623,120992653,+,inside,35887,35887,NearestLocation,chr2120771510120771910,2.30341955131667,-0.418819228565627
19,18831879,18832279,401,*,1122,ENSG00000005007,18831959,18868230,+,overlapStart,-80,80,NearestLocation,chr191883187918832279,0.582452711705105,-0.57641181134272
5,154761299,154761699,401,*,1142,ENSG00000155506,154682986,154817605,+,inside,78313,55906,Overlapping,chr5154761299154761699,2.51339172654743,-0.400308710650635
9,98056703,98057103,401,*,1148,ENSG00000095380,98056732,98083077,+,overlapStart,-29,29,NearestLocation,chr99805670398057103,0.505300465521658,-0.566759452871359
2,207616929,207617329,401,*,1170,ENSG00000144401,207580631,207625928,-,inside,8999,8599,NearestLocation,chr2207616929207617329,2.3715887028896,-0.733679866953344
3,172125483,172125883,401,*,1172,ENSG00000075420,172039578,172401669,+,inside,85905,85905,NearestLocation,chr3172125483172125883,2.60827413284509,-0.591942187622312
4,153536201,153536601,401,*,1173,ENSG00000121210,153466346,153636711,+,inside,69855,69855,NearestLocation,chr4153536201153536601,2.60827413284509,-2.23731218408839
10,88582996,88583396,401,*,1181,ENSG00000184719,88273864,88584530,-,inside,1534,1134,NearestLocation,chr108858299688583396,0.636330811856361,-0.686614838133593
4,77862349,77862749,401,*,1185,ENSG00000169288,77862830,77952785,+,upstream,-481,81,NearestLocation,chr47786234977862749,0.813489670233079,-0.493703427108249
